"dim_customers_key";"customer_id";"first_name";"last_name";"email";"active";"create_date";"address";"district";"city";"country";"postal_code";"phone"
874;275;"CAROLE";"BARNETT";"CAROLE.BARNETT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1980 Kamjanets-Podilskyi Street";"Illinois";"Peoria";"United States";"89502";"874337098891"
875;276;"BRANDY";"GRAVES";"BRANDY.GRAVES@sakilacustomer.org";1;"2006-02-14 22:04:37";"1944 Bamenda Way";"Michigan";"Warren";"United States";"24645";"75975221996"
876;277;"OLGA";"JIMENEZ";"OLGA.JIMENEZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"556 Baybay Manor";"Oyo & Osun";"Ogbomosho";"Nigeria";"55802";"363982224739"
877;278;"BILLIE";"HORTON";"BILLIE.HORTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"457 Tongliao Loop";"Bursa";"Inegl";"Turkey";"56254";"880756161823"
878;279;"DIANNE";"SHELTON";"DIANNE.SHELTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"600 Bradford Street";"East Azerbaidzan";"Tabriz";"Iran";"96204";"117592274996"
879;280;"TRACEY";"BARRETT";"TRACEY.BARRETT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1006 Santa Brbara dOeste Manor";"Ondo & Ekiti";"Owo";"Nigeria";"36229";"85059738746"
880;281;"LEONA";"OBRIEN";"LEONA.OBRIEN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1308 Sumy Loop";"Fujian";"Fuzhou";"China";"30657";"583021225407"
881;282;"JENNY";"CASTRO";"JENNY.CASTRO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1405 Chisinau Place";"Ponce";"Ponce";"Puerto Rico";"8160";"62781725285"
882;283;"FELICIA";"SUTTON";"FELICIA.SUTTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"226 Halifax Street";"Xinxiang";"Korla";"China";"58492";"790651020929"
883;284;"SONIA";"GREGORY";"SONIA.GREGORY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1279 Udine Parkway";"Edo & Delta";"Benin City";"Nigeria";"75860";"195003555232"
884;285;"MIRIAM";"MCKINNEY";"MIRIAM.MCKINNEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1336 Benin City Drive";"Shiga";"Otsu";"Japan";"46044";"341242939532"
885;286;"VELMA";"LUCAS";"VELMA.LUCAS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1155 Liaocheng Place";"Oyo & Osun";"Effon-Alaiye";"Nigeria";"22650";"558236142492"
886;287;"BECKY";"MILES";"BECKY.MILES@sakilacustomer.org";1;"2006-02-14 22:04:37";"1993 Tabuk Lane";"Tamil Nadu";"Tambaram";"India";"64221";"648482415405"
887;288;"BOBBIE";"CRAIG";"BOBBIE.CRAIG@sakilacustomer.org";1;"2006-02-14 22:04:37";"86 Higashiosaka Lane";"Guanajuato";"Valle de Santiago";"Mexico";"33768";"957128697225"
888;289;"VIOLET";"RODRIQUEZ";"VIOLET.RODRIQUEZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"1912 Allende Manor";"Kowloon and New Kowl";"Kowloon and New Kowloon";"Hong Kong";"58124";"172262454487"
889;290;"KRISTINA";"CHAMBERS";"KRISTINA.CHAMBERS@sakilacustomer.org";1;"2006-02-14 22:04:37";"544 Tarsus Boulevard";"Gurico";"Valle de la Pascua";"Venezuela";"53145";"892523334"
890;291;"TONI";"HOLT";"TONI.HOLT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1936 Cuman Avenue";"Virginia";"Roanoke";"United States";"61195";"976798660411"
891;292;"MISTY";"LAMBERT";"MISTY.LAMBERT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1192 Tongliao Street";"Sharja";"Sharja";"United Arab Emirates";"19065";"350970907017"
892;293;"MAE";"FLETCHER";"MAE.FLETCHER@sakilacustomer.org";1;"2006-02-14 22:04:37";"44 Najafabad Way";"Baskimaa";"Donostia-San Sebastin";"Spain";"61391";"96604821070"
893;294;"SHELLY";"WATTS";"SHELLY.WATTS@sakilacustomer.org";1;"2006-02-14 22:04:37";"32 Pudukkottai Lane";"Ohio";"Dayton";"United States";"38834";"967274728547"
894;295;"DAISY";"BATES";"DAISY.BATES@sakilacustomer.org";1;"2006-02-14 22:04:37";"661 Chisinau Lane";"Pietari";"Kolpino";"Russian Federation";"8856";"816436065431"
895;296;"RAMONA";"HALE";"RAMONA.HALE@sakilacustomer.org";1;"2006-02-14 22:04:37";"951 Stara Zagora Manor";"Punjab";"Patiala";"India";"98573";"429925609431"
896;297;"SHERRI";"RHODES";"SHERRI.RHODES@sakilacustomer.org";1;"2006-02-14 22:04:37";"922 Vila Velha Loop";"Maharashtra";"Ahmadnagar";"India";"4085";"510737228015"
897;298;"ERIKA";"PENA";"ERIKA.PENA@sakilacustomer.org";1;"2006-02-14 22:04:37";"898 Jining Lane";"Pohjois-Pohjanmaa";"Oulu";"Finland";"40070";"161643343536"
898;299;"JAMES";"GANNON";"JAMES.GANNON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1635 Kuwana Boulevard";"Hiroshima";"Hiroshima";"Japan";"52137";"710603868323"
899;300;"JOHN";"FARNSWORTH";"JOHN.FARNSWORTH@sakilacustomer.org";1;"2006-02-14 22:04:37";"41 El Alto Parkway";"Maharashtra";"Parbhani";"India";"56883";"51917807050"
900;301;"ROBERT";"BAUGHMAN";"ROBERT.BAUGHMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1883 Maikop Lane";"Kaliningrad";"Kaliningrad";"Russian Federation";"68469";"96110042435"
901;302;"MICHAEL";"SILVERMAN";"MICHAEL.SILVERMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1908 Gaziantep Place";"Liaoning";"Tiefa";"China";"58979";"108053751300"
902;303;"WILLIAM";"SATTERFIELD";"WILLIAM.SATTERFIELD@sakilacustomer.org";1;"2006-02-14 22:04:37";"687 Alessandria Parkway";"Sanaa";"Sanaa";"Yemen";"57587";"407218522294"
903;304;"DAVID";"ROYAL";"DAVID.ROYAL@sakilacustomer.org";1;"2006-02-14 22:04:37";"827 Yuncheng Drive";"Callao";"Callao";"Peru";"79047";"504434452842"
904;305;"RICHARD";"MCCRARY";"RICHARD.MCCRARY@sakilacustomer.org";1;"2006-02-14 22:04:37";"913 Coacalco de Berriozbal Loop";"Texas";"Arlington";"United States";"42141";"262088367001"
905;306;"CHARLES";"KOWALSKI";"CHARLES.KOWALSKI@sakilacustomer.org";1;"2006-02-14 22:04:37";"715 So Bernardo do Campo Lane";"Kedah";"Sungai Petani";"Malaysia";"84804";"181179321332"
906;307;"JOSEPH";"JOY";"JOSEPH.JOY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1354 Siegen Street";"Rio de Janeiro";"Angra dos Reis";"Brazil";"80184";"573441801529"
907;308;"THOMAS";"GRIGSBY";"THOMAS.GRIGSBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1191 Sungai Petani Boulevard";"Missouri";"Kansas City";"United States";"9668";"983259819766"
908;309;"CHRISTOPHER";"GRECO";"CHRISTOPHER.GRECO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1224 Huejutla de Reyes Boulevard";"Lombardia";"Brescia";"Italy";"70923";"806016930576"
909;310;"DANIEL";"CABRAL";"DANIEL.CABRAL@sakilacustomer.org";1;"2006-02-14 22:04:37";"543 Bergamo Avenue";"Minas Gerais";"Ibirit";"Brazil";"59686";"103602195112"
910;311;"PAUL";"TROUT";"PAUL.TROUT@sakilacustomer.org";1;"2006-02-14 22:04:37";"746 Joliet Lane";"Kursk";"Kursk";"Russian Federation";"94878";"688485191923"
911;312;"MARK";"RINEHART";"MARK.RINEHART@sakilacustomer.org";1;"2006-02-14 22:04:37";"780 Kimberley Way";"Tabuk";"Tabuk";"Saudi Arabia";"17032";"824396883951"
912;313;"DONALD";"MAHON";"DONALD.MAHON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1774 Yaound Place";"Hubei";"Ezhou";"China";"91400";"613124286867"
913;314;"GEORGE";"LINTON";"GEORGE.LINTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1957 Yantai Lane";"So Paulo";"Sorocaba";"Brazil";"59255";"704948322302"
914;315;"KENNETH";"GOODEN";"KENNETH.GOODEN@sakilacustomer.org";0;"2006-02-14 22:04:37";"1542 Lubumbashi Boulevard";"Tel Aviv";"Bat Yam";"Israel";"62472";"508800331065"
915;316;"STEVEN";"CURLEY";"STEVEN.CURLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"651 Pathankot Loop";"Maharashtra";"Miraj";"India";"59811";"139378397418"
916;317;"EDWARD";"BAUGH";"EDWARD.BAUGH@sakilacustomer.org";1;"2006-02-14 22:04:37";"1359 Zhoushan Parkway";"Streymoyar";"Trshavn";"Faroe Islands";"29763";"46568045367"
917;318;"BRIAN";"WYMAN";"BRIAN.WYMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1769 Iwaki Lane";"Kujawsko-Pomorskie";"Bydgoszcz";"Poland";"25787";"556100547674"
918;319;"RONALD";"WEINER";"RONALD.WEINER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1145 Vilnius Manor";"Mxico";"San Felipe del Progreso";"Mexico";"73170";"674805712553"
919;320;"ANTHONY";"SCHWAB";"ANTHONY.SCHWAB@sakilacustomer.org";1;"2006-02-14 22:04:37";"1892 Nabereznyje Telny Lane";"Tutuila";"Tafuna";"American Samoa";"28396";"478229987054"
920;321;"KEVIN";"SCHULER";"KEVIN.SCHULER@sakilacustomer.org";1;"2006-02-14 22:04:37";"470 Boksburg Street";"Central";"Birgunj";"Nepal";"97960";"908029859266"
921;322;"JASON";"MORRISSEY";"JASON.MORRISSEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1427 A Corua (La Corua) Place";"Buenos Aires";"Baha Blanca";"Argentina";"85799";"972574862516"
922;323;"MATTHEW";"MAHAN";"MATTHEW.MAHAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"479 San Felipe del Progreso Avenue";"Morelos";"Cuautla";"Mexico";"54949";"869051782691"
923;324;"GARY";"COY";"GARY.COY@sakilacustomer.org";1;"2006-02-14 22:04:37";"867 Benin City Avenue";"Henan";"Yuzhou";"China";"78543";"168884817145"
924;325;"TIMOTHY";"BUNN";"TIMOTHY.BUNN@sakilacustomer.org";1;"2006-02-14 22:04:37";"981 Kumbakonam Place";"Distrito Federal";"Braslia";"Brazil";"87611";"829116184079"
925;326;"JOSE";"ANDREW";"JOSE.ANDREW@sakilacustomer.org";1;"2006-02-14 22:04:37";"1016 Iwakuni Street";"St George";"Kingstown";"Saint Vincent and the Grenadines";"49833";"961370847344"
926;327;"LARRY";"THRASHER";"LARRY.THRASHER@sakilacustomer.org";1;"2006-02-14 22:04:37";"663 Baha Blanca Parkway";"Adana";"Adana";"Turkey";"33463";"834418779292"
927;328;"JEFFREY";"SPEAR";"JEFFREY.SPEAR@sakilacustomer.org";1;"2006-02-14 22:04:37";"1860 Taguig Loop";"West Java";"Ciparay";"Indonesia";"59550";"38158430589"
928;329;"FRANK";"WAGGONER";"FRANK.WAGGONER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1816 Bydgoszcz Loop";"Dhaka";"Jamalpur";"Bangladesh";"64308";"965273813662"
929;330;"SCOTT";"SHELLEY";"SCOTT.SHELLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"587 Benguela Manor";"Illinois";"Aurora";"United States";"91590";"165450987037"
930;331;"ERIC";"ROBERT";"ERIC.ROBERT@sakilacustomer.org";1;"2006-02-14 22:04:37";"430 Kumbakonam Drive";"Santa F";"Santa F";"Argentina";"28814";"105470691550"
931;332;"STEPHEN";"QUALLS";"STEPHEN.QUALLS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1838 Tabriz Lane";"Dhaka";"Dhaka";"Bangladesh";"1195";"38988715447"
932;333;"ANDREW";"PURDY";"ANDREW.PURDY@sakilacustomer.org";1;"2006-02-14 22:04:37";"431 Szkesfehrvr Avenue";"Baki";"Baku";"Azerbaijan";"57828";"119501405123"
933;334;"RAYMOND";"MCWHORTER";"RAYMOND.MCWHORTER@sakilacustomer.org";1;"2006-02-14 22:04:37";"503 Sogamoso Loop";"Sumqayit";"Sumqayit";"Azerbaijan";"49812";"834626715837"
934;335;"GREGORY";"MAULDIN";"GREGORY.MAULDIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"507 Smolensk Loop";"Sousse";"Sousse";"Tunisia";"22971";"80303246192"
935;336;"JOSHUA";"MARK";"JOSHUA.MARK@sakilacustomer.org";1;"2006-02-14 22:04:37";"1920 Weifang Avenue";"Uttar Pradesh";"Rampur";"India";"15643";"869507847714"
936;337;"JERRY";"JORDON";"JERRY.JORDON@sakilacustomer.org";1;"2006-02-14 22:04:37";"124 al-Manama Way";"Hiroshima";"Onomichi";"Japan";"52368";"647899404952"
937;338;"DENNIS";"GILMAN";"DENNIS.GILMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1443 Mardan Street";"Western Cape";"Paarl";"South Africa";"31483";"231383037471"
938;339;"WALTER";"PERRYMAN";"WALTER.PERRYMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1909 Benguela Lane";"Henan";"Xinxiang";"China";"19913";"624138001031"
939;340;"PATRICK";"NEWSOM";"PATRICK.NEWSOM@sakilacustomer.org";1;"2006-02-14 22:04:37";"68 Ponce Parkway";"Hanoi";"Hanoi";"Vietnam";"85926";"870635127812"
940;341;"PETER";"MENARD";"PETER.MENARD@sakilacustomer.org";1;"2006-02-14 22:04:37";"1217 Konotop Avenue";"Gelderland";"Ede";"Netherlands";"504";"718917251754"
941;342;"HAROLD";"MARTINO";"HAROLD.MARTINO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1293 Nam Dinh Way";"Roraima";"Boa Vista";"Brazil";"71583";"697656479977"
942;343;"DOUGLAS";"GRAF";"DOUGLAS.GRAF@sakilacustomer.org";1;"2006-02-14 22:04:37";"785 Vaduz Street";"Baja California";"Mexicali";"Mexico";"36170";"895616862749"
943;344;"HENRY";"BILLINGSLEY";"HENRY.BILLINGSLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1516 Escobar Drive";"Tongatapu";"Nukualofa";"Tonga";"46069";"64536069371"
944;345;"CARL";"ARTIS";"CARL.ARTIS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1628 Nagareyama Lane";"Central";"San Lorenzo";"Paraguay";"60079";"20064292617"
945;346;"ARTHUR";"SIMPKINS";"ARTHUR.SIMPKINS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1157 Nyeri Loop";"Adygea";"Maikop";"Russian Federation";"56380";"262744791493"
946;347;"RYAN";"SALISBURY";"RYAN.SALISBURY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1673 Tangail Drive";"Daugavpils";"Daugavpils";"Latvia";"26857";"627924259271"
947;348;"ROGER";"QUINTANILLA";"ROGER.QUINTANILLA@sakilacustomer.org";1;"2006-02-14 22:04:37";"381 Kabul Way";"Taipei";"Hsichuh";"Taiwan";"87272";"55477302294"
948;349;"JOE";"GILLILAND";"JOE.GILLILAND@sakilacustomer.org";1;"2006-02-14 22:04:37";"953 Hodeida Street";"Southern Tagalog";"Imus";"Philippines";"18841";"53912826864"
949;350;"JUAN";"FRALEY";"JUAN.FRALEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"469 Nakhon Sawan Street";"Tuvassia";"Teboksary";"Russian Federation";"58866";"689199636560"
950;351;"JACK";"FOUST";"JACK.FOUST@sakilacustomer.org";1;"2006-02-14 22:04:37";"1378 Beira Loop";"Krasnojarsk";"Zeleznogorsk";"Russian Federation";"40792";"840957664136"
951;352;"ALBERT";"CROUSE";"ALBERT.CROUSE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1641 Changhwa Place";"Nord-Ouest";"Bamenda";"Cameroon";"37636";"256546485220"
952;353;"JONATHAN";"SCARBOROUGH";"JONATHAN.SCARBOROUGH@sakilacustomer.org";1;"2006-02-14 22:04:37";"1698 Southport Loop";"Hidalgo";"Pachuca de Soto";"Mexico";"49009";"754358349853"
953;354;"JUSTIN";"NGO";"JUSTIN.NGO@sakilacustomer.org";1;"2006-02-14 22:04:37";"519 Nyeri Manor";"So Paulo";"Santo Andr";"Brazil";"37650";"764680915323"
954;355;"TERRY";"GRISSOM";"TERRY.GRISSOM@sakilacustomer.org";1;"2006-02-14 22:04:37";"619 Hunuco Avenue";"Shimane";"Matsue";"Japan";"81508";"142596392389"
955;356;"GERALD";"FULTZ";"GERALD.FULTZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"45 Aparecida de Goinia Place";"Madhya Pradesh";"Satna";"India";"7431";"650496654258"
956;357;"KEITH";"RICO";"KEITH.RICO@sakilacustomer.org";1;"2006-02-14 22:04:37";"482 Kowloon and New Kowloon Manor";"Bratislava";"Bratislava";"Slovakia";"97056";"738968474939"
957;358;"SAMUEL";"MARLOW";"SAMUEL.MARLOW@sakilacustomer.org";1;"2006-02-14 22:04:37";"604 Bern Place";"Jharkhand";"Ranchi";"India";"5373";"620719383725"
958;359;"WILLIE";"MARKHAM";"WILLIE.MARKHAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"1623 Kingstown Drive";"Buenos Aires";"Almirante Brown";"Argentina";"91299";"296394569728"
959;360;"RALPH";"MADRIGAL";"RALPH.MADRIGAL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1009 Zanzibar Lane";"Arecibo";"Arecibo";"Puerto Rico";"64875";"102396298916"
960;361;"LAWRENCE";"LAWTON";"LAWRENCE.LAWTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"114 Jalib al-Shuyukh Manor";"Centre";"Yaound";"Cameroon";"60440";"845378657301"
961;362;"NICHOLAS";"BARFIELD";"NICHOLAS.BARFIELD@sakilacustomer.org";1;"2006-02-14 22:04:37";"1163 London Parkway";"Par";"Belm";"Brazil";"6066";"675120358494"
962;363;"ROY";"WHITING";"ROY.WHITING@sakilacustomer.org";1;"2006-02-14 22:04:37";"1658 Jastrzebie-Zdrj Loop";"Central";"Nyeri";"Kenya";"96584";"568367775448"
963;364;"BENJAMIN";"VARNEY";"BENJAMIN.VARNEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"817 Laredo Avenue";"Jalisco";"Guadalajara";"Mexico";"77449";"151249681135"
964;365;"BRUCE";"SCHWARZ";"BRUCE.SCHWARZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"1565 Tangail Manor";"Okinawa";"Okinawa";"Japan";"45750";"634445428822"
965;366;"BRANDON";"HUEY";"BRANDON.HUEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1912 Emeishan Drive";"Balikesir";"Balikesir";"Turkey";"33050";"99883471275"
966;367;"ADAM";"GOOCH";"ADAM.GOOCH@sakilacustomer.org";1;"2006-02-14 22:04:37";"230 Urawa Drive";"Andhra Pradesh";"Adoni";"India";"2738";"166898395731"
967;368;"HARRY";"ARCE";"HARRY.ARCE@sakilacustomer.org";0;"2006-02-14 22:04:37";"1922 Miraj Way";"Esfahan";"Najafabad";"Iran";"13203";"320471479776"
968;369;"FRED";"WHEAT";"FRED.WHEAT@sakilacustomer.org";1;"2006-02-14 22:04:37";"433 Florencia Street";"Chihuahua";"Jurez";"Mexico";"91330";"561729882725"
969;370;"WAYNE";"TRUONG";"WAYNE.TRUONG@sakilacustomer.org";1;"2006-02-14 22:04:37";"1049 Matamoros Parkway";"Karnataka";"Gulbarga";"India";"69640";"960505250340"
970;371;"BILLY";"POULIN";"BILLY.POULIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1061 Ede Avenue";"Southern Tagalog";"Cabuyao";"Philippines";"57810";"333390595558"
971;372;"STEVE";"MACKENZIE";"STEVE.MACKENZIE@sakilacustomer.org";1;"2006-02-14 22:04:37";"154 Oshawa Manor";"East Java";"Probolinggo";"Indonesia";"72771";"440365973660"
972;373;"LOUIS";"LEONE";"LOUIS.LEONE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1191 Tandil Drive";"Southern Tagalog";"Tanauan";"Philippines";"6362";"45554316010"
973;374;"JEREMY";"HURTADO";"JEREMY.HURTADO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1133 Rizhao Avenue";"Pernambuco";"Vitria de Santo Anto";"Brazil";"2800";"600264533987"
974;375;"AARON";"SELBY";"AARON.SELBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1519 Santiago de los Caballeros Loop";"East Kasai";"Mwene-Ditu";"Congo, The Democratic Republic of the";"22025";"409315295763"
975;376;"RANDY";"GAITHER";"RANDY.GAITHER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1618 Olomouc Manor";"Kurgan";"Kurgan";"Russian Federation";"26385";"96846695220"
976;377;"HOWARD";"FORTNER";"HOWARD.FORTNER@sakilacustomer.org";1;"2006-02-14 22:04:37";"220 Hidalgo Drive";"Kermanshah";"Kermanshah";"Iran";"45298";"342720754566"
977;378;"EUGENE";"CULPEPPER";"EUGENE.CULPEPPER@sakilacustomer.org";1;"2006-02-14 22:04:37";"686 Donostia-San Sebastin Lane";"Guangdong";"Shenzhen";"China";"97390";"71857599858"
978;379;"CARLOS";"COUGHLIN";"CARLOS.COUGHLIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"97 Mogiljov Lane";"Gujarat";"Bhavnagar";"India";"89294";"924815207181"
979;380;"RUSSELL";"BRINSON";"RUSSELL.BRINSON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1642 Charlotte Amalie Drive";"Slaskie";"Tychy";"Poland";"75442";"821476736117"
980;381;"BOBBY";"BOUDREAU";"BOBBY.BOUDREAU@sakilacustomer.org";1;"2006-02-14 22:04:37";"1368 Maracabo Boulevard";"";"South Hill";"Anguilla";"32716";"934352415130"
981;382;"VICTOR";"BARKLEY";"VICTOR.BARKLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"401 Sucre Boulevard";"New Hampshire";"Manchester";"United States";"25007";"486395999608"
982;383;"MARTIN";"BALES";"MARTIN.BALES@sakilacustomer.org";1;"2006-02-14 22:04:37";"368 Hunuco Boulevard";"Namibe";"Namibe";"Angola";"17165";"106439158941"
983;384;"ERNEST";"STEPP";"ERNEST.STEPP@sakilacustomer.org";1;"2006-02-14 22:04:37";"500 Lincoln Parkway";"Jiangsu";"Huaian";"China";"95509";"550306965159"
984;385;"PHILLIP";"HOLM";"PHILLIP.HOLM@sakilacustomer.org";1;"2006-02-14 22:04:37";"102 Chapra Drive";"Ibaragi";"Tama";"Japan";"14073";"776031833752"
985;386;"TODD";"TAN";"TODD.TAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1793 Meixian Place";"Hmelnytskyi";"Kamjanets-Podilskyi";"Ukraine";"33535";"619966287415"
986;387;"JESSE";"SCHILLING";"JESSE.SCHILLING@sakilacustomer.org";1;"2006-02-14 22:04:37";"514 Ife Way";"Shaba";"Lubumbashi";"Congo, The Democratic Republic of the";"69973";"900235712074"
987;388;"CRAIG";"MORRELL";"CRAIG.MORRELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"717 Changzhou Lane";"Southern Tagalog";"Cavite";"Philippines";"21615";"426255288071"
988;389;"ALAN";"KAHN";"ALAN.KAHN@sakilacustomer.org";1;"2006-02-14 22:04:37";"753 Ilorin Avenue";"Sichuan";"Emeishan";"China";"3656";"464511145118"
989;390;"SHAWN";"HEATON";"SHAWN.HEATON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1337 Mit Ghamr Avenue";"Nakhon Sawan";"Nakhon Sawan";"Thailand";"29810";"175283210378"
990;391;"CLARENCE";"GAMEZ";"CLARENCE.GAMEZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"767 Pyongyang Drive";"Osaka";"Izumisano";"Japan";"83536";"667736124769"
991;392;"SEAN";"DOUGLASS";"SEAN.DOUGLASS@sakilacustomer.org";1;"2006-02-14 22:04:37";"614 Pak Kret Street";"Addis Abeba";"Addis Abeba";"Ethiopia";"27796";"47808359842"
992;393;"PHILIP";"CAUSEY";"PHILIP.CAUSEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"954 Lapu-Lapu Way";"Moskova";"Korolev";"Russian Federation";"8816";"737229003916"
993;394;"CHRIS";"BROTHERS";"CHRIS.BROTHERS@sakilacustomer.org";1;"2006-02-14 22:04:37";"331 Bydgoszcz Parkway";"Asturia";"Gijn";"Spain";"966";"537374465982"
994;395;"JOHNNY";"TURPIN";"JOHNNY.TURPIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1152 Citrus Heights Manor";"al-Qadarif";"al-Qadarif";"Sudan";"5239";"765957414528"
995;396;"EARL";"SHANKS";"EARL.SHANKS@sakilacustomer.org";1;"2006-02-14 22:04:37";"168 Cianjur Manor";"Saitama";"Iwatsuki";"Japan";"73824";"679095087143"
996;397;"JIMMY";"SCHRADER";"JIMMY.SCHRADER@sakilacustomer.org";1;"2006-02-14 22:04:37";"616 Hagonoy Avenue";"Krasnojarsk";"Atinsk";"Russian Federation";"46043";"604177838256"
997;398;"ANTONIO";"MEEK";"ANTONIO.MEEK@sakilacustomer.org";1;"2006-02-14 22:04:37";"1190 0 Place";"Rio Grande do Sul";"Bag";"Brazil";"10417";"841876514789"
998;399;"DANNY";"ISOM";"DANNY.ISOM@sakilacustomer.org";1;"2006-02-14 22:04:37";"734 Bchar Place";"Punjab";"Okara";"Pakistan";"30586";"280578750435"
999;400;"BRYAN";"HARDISON";"BRYAN.HARDISON@sakilacustomer.org";1;"2006-02-14 22:04:37";"530 Lausanne Lane";"Texas";"Dallas";"United States";"11067";"775235029633"
1000;401;"TONY";"CARRANZA";"TONY.CARRANZA@sakilacustomer.org";1;"2006-02-14 22:04:37";"454 Patiala Lane";"Fukushima";"Koriyama";"Japan";"13496";"794553031307"
1001;402;"LUIS";"YANEZ";"LUIS.YANEZ@sakilacustomer.org";1;"2006-02-14 22:04:37";"1346 Mysore Drive";"Bretagne";"Brest";"France";"61507";"516647474029"
1002;403;"MIKE";"WAY";"MIKE.WAY@sakilacustomer.org";1;"2006-02-14 22:04:37";"990 Etawah Loop";"Tamil Nadu";"Valparai";"India";"79940";"206169448769"
1003;404;"STANLEY";"SCROGGINS";"STANLEY.SCROGGINS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1266 Laredo Parkway";"Saitama";"Omiya";"Japan";"7664";"1483365694"
1004;405;"LEONARD";"SCHOFIELD";"LEONARD.SCHOFIELD@sakilacustomer.org";1;"2006-02-14 22:04:37";"88 Nagaon Manor";"Buenos Aires";"Tandil";"Argentina";"86868";"779461480495"
1005;406;"NATHAN";"RUNYON";"NATHAN.RUNYON@sakilacustomer.org";0;"2006-02-14 22:04:37";"264 Bhimavaram Manor";"St Thomas";"Charlotte Amalie";"Virgin Islands, U.S.";"54749";"302526949177"
1006;407;"DALE";"RATCLIFF";"DALE.RATCLIFF@sakilacustomer.org";1;"2006-02-14 22:04:37";"1639 Saarbrcken Drive";"North West";"Rustenburg";"South Africa";"9827";"328494873422"
1007;408;"MANUEL";"MURRELL";"MANUEL.MURRELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"692 Amroha Drive";"Northern";"Jaffna";"Sri Lanka";"35575";"359478883004"
1008;409;"RODNEY";"MOELLER";"RODNEY.MOELLER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1936 Lapu-Lapu Parkway";"Bauchi & Gombe";"Deba Habe";"Nigeria";"7122";"653436985797"
1009;410;"CURTIS";"IRBY";"CURTIS.IRBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"432 Garden Grove Street";"Ontario";"Richmond Hill";"Canada";"65630";"615964523510"
